burnaby-b,2011-10-19,GRY
burnaby-b,2011-10-26,GRY
burnaby-b,2011-11-2,GRY
burnaby-b,2011-11-9,GRY
burnaby-b,2011-11-17,GRY
burnaby-b,2011-11-24,GRY
burnaby-b,2011-12-1,GRY
burnaby-b,2011-12-8,GRY
burnaby-b,2011-12-15,GRY
burnaby-b,2011-12-22,GRY
burnaby-c,2011-1-4,GRY
burnaby-c,2011-1-11,GRY
burnaby-c,2011-1-18,GRY
burnaby-c,2011-1-25,GRY
burnaby-c,2011-2-1,GRY
burnaby-c,2011-2-8,GRY
burnaby-c,2011-2-15,GRY
burnaby-c,2011-2-22,GRY
burnaby-c,2011-3-1,GRY
burnaby-c,2011-3-8,GRY
burnaby-c,2011-3-15,GRY
burnaby-c,2011-3-22,GRY
burnaby-c,2011-3-29,GRY
burnaby-c,2011-4-5,GRY
burnaby-c,2011-4-12,GRY
burnaby-c,2011-4-19,GRY
burnaby-c,2011-4-28,GRY
burnaby-c,2011-5-5,GRY
burnaby-c,2011-5-12,GRY
burnaby-c,2011-5-19,GRY
burnaby-c,2011-5-27,GRY
burnaby-c,2011-6-3,GRY
burnaby-c,2011-6-10,GRY
burnaby-c,2011-6-17,GRY
burnaby-c,2011-6-24,GRY
burnaby-c,2011-7-4,GRY
burnaby-c,2011-7-11,GRY
burnaby-c,2011-7-18,GRY
burnaby-c,2011-7-25,GRY
burnaby-c,2011-8-2,GRY
burnaby-c,2011-8-9,GRY
burnaby-c,2011-8-16,GRY
burnaby-c,2011-8-23,GRY
burnaby-c,2011-8-30,GRY
burnaby-c,2011-9-7,GRY
burnaby-c,2011-9-14,GRY
burnaby-c,2011-9-12,GRY
burnaby-c,2011-9-28,GRY
burnaby-c,2011-10-5,GRY
burnaby-c,2011-10-13,GRY
burnaby-c,2011-10-20,GRY
burnaby-c,2011-10-27,GRY
burnaby-c,2011-11-3,GRY
burnaby-c,2011-11-10,GRY
burnaby-c,2011-11-18,GRY
burnaby-c,2011-11-25,GRY
burnaby-c,2011-12-2,GRY
burnaby-c,2011-12-9,GRY
burnaby-c,2011-12-16,GRY
burnaby-c,2011-12-23,GRY
burnaby-d,2011-1-5,GRY
burnaby-d,2011-1-12,GRY
burnaby-d,2011-1-19,GRY
burnaby-d,2011-1-26,GRY
burnaby-d,2011-2-2,GRY
burnaby-d,2011-2-9,GRY
burnaby-d,2011-2-16,GRY
burnaby-d,2011-2-23,GRY
burnaby-d,2011-3-2,GRY
burnaby-d,2011-3-9,GRY
burnaby-d,2011-3-16,GRY
burnaby-d,2011-3-23,GRY
burnaby-d,2011-3-30,GRY
burnaby-d,2011-4-6,GRY
burnaby-d,2011-4-13,GRY
burnaby-d,2011-4-20,GRY
burnaby-d,2011-4-29,GRY
burnaby-d,2011-5-6,GRY
burnaby-d,2011-5-13,GRY
burnaby-d,2011-5-20,GRY
burnaby-d,2011-5-30,GRY
burnaby-d,2011-6-6,GRY
burnaby-d,2011-6-13,GRY
burnaby-d,2011-6-20,GRY
burnaby-d,2011-6-27,GRY
burnaby-d,2011-7-5,GRY
burnaby-d,2011-7-12,GRY
burnaby-d,2011-7-19,GRY
burnaby-d,2011-7-26,GRY
burnaby-d,2011-8-3,GRY
burnaby-d,2011-8-10,GRY
burnaby-d,2011-8-17,GRY
burnaby-d,2011-8-24,GRY
burnaby-d,2011-8-31,GRY
burnaby-d,2011-9-8,GRY
burnaby-d,2011-9-15,GRY
burnaby-d,2011-9-22,GRY
burnaby-d,2011-9-29,GRY
burnaby-d,2011-10-6,GRY
burnaby-d,2011-10-14,GRY
burnaby-d,2011-10-21,GRY
burnaby-d,2011-10-28,GRY
burnaby-d,2011-11-4,GRY
burnaby-d,2011-11-14,GRY
burnaby-d,2011-11-21,GRY
burnaby-d,2011-11-28,GRY
burnaby-d,2011-12-5,GRY
burnaby-d,2011-12-12,GRY
burnaby-d,2011-12-19,GRY
burnaby-d,2011-12-28,GRY
burnaby-e,2011-1-6,GRY
burnaby-e,2011-1-13,GRY
burnaby-e,2011-1-20,GRY
burnaby-e,2011-1-27,GRY
burnaby-e,2011-2-3,GRY
burnaby-e,2011-2-10,GRY
burnaby-e,2011-2-17,GRY
burnaby-e,2011-2-24,GRY
burnaby-e,2011-3-3,GRY
burnaby-e,2011-3-10,GRY
burnaby-e,2011-3-17,GRY
burnaby-e,2011-3-24,GRY
burnaby-e,2011-3-31,GRY
burnaby-e,2011-4-7,GRY
burnaby-e,2011-4-14,GRY
burnaby-e,2011-4-21,GRY
burnaby-e,2011-5-2,GRY
burnaby-e,2011-5-9,GRY
burnaby-e,2011-5-16,GRY
burnaby-e,2011-5-24,GRY
burnaby-e,2011-5-31,GRY
burnaby-e,2011-6-7,GRY
burnaby-e,2011-6-14,GRY
burnaby-e,2011-6-21,GRY
burnaby-e,2011-6-28,GRY
burnaby-e,2011-7-6,GRY
burnaby-e,2011-7-13,GRY
burnaby-e,2011-7-20,GRY
burnaby-e,2011-7-27,GRY
burnaby-e,2011-8-4,GRY
burnaby-e,2011-8-11,GRY
burnaby-e,2011-8-18,GRY
burnaby-e,2011-8-25,GRY
burnaby-e,2011-9-1,GRY
burnaby-e,2011-9-9,GRY
burnaby-e,2011-9-16,GRY
burnaby-e,2011-9-23,GRY
burnaby-e,2011-9-30,GRY
burnaby-e,2011-10-7,GRY
burnaby-e,2011-10-17,GRY
burnaby-e,2011-10-24,GRY
burnaby-e,2011-10-31,GRY
burnaby-e,2011-11-7,GRY
burnaby-e,2011-11-15,GRY
burnaby-e,2011-11-22,GRY
burnaby-e,2011-11-29,GRY
burnaby-e,2011-12-6,GRY
burnaby-e,2011-12-13,GRY
burnaby-e,2011-12-20,GRY
burnaby-e,2011-12-29,GRY
