edmonton-C4,2011-06-10,gr,-06
edmonton-C4,2011-06-17,gr,-06
edmonton-C4,2011-06-24,gr,-06
edmonton-C4,2011-07-04,gr,-06
edmonton-C4,2011-07-11,gr,-06
edmonton-C4,2011-07-18,gr,-06
edmonton-C4,2011-07-25,gr,-06
edmonton-C4,2011-08-02,gr,-06
edmonton-C4,2011-08-09,gr,-06
edmonton-C4,2011-08-16,gr,-06
edmonton-C4,2011-08-23,gr,-06
edmonton-C4,2011-08-30,gr,-06
edmonton-C4,2011-09-07,gr,-06
edmonton-C4,2011-09-14,gr,-06
edmonton-C4,2011-09-21,gr,-06
edmonton-C4,2011-09-28,gr,-06
edmonton-C4,2011-10-05,gr,-06
edmonton-C4,2011-10-13,gr,-06
edmonton-C4,2011-10-20,gr,-06
edmonton-C4,2011-10-28,gr,-06
edmonton-C4,2011-11-09,gr,-07
edmonton-C4,2011-11-22,gr,-07
edmonton-C4,2011-12-02,gr,-07
edmonton-C4,2011-12-13,gr,-07
edmonton-C4,2011-12-20,gr,-07
edmonton-C4,2011-12-28,gr,-07
edmonton-C4,2012-01-09,gr,-07
edmonton-C4,2012-01-19,gr,-07
edmonton-C4,2012-01-31,gr,-07
edmonton-C4,2012-02-10,gr,-07
edmonton-C4,2012-02-23,gr,-07
edmonton-C4,2012-03-06,gr,-07
edmonton-C4,2012-03-15,gr,-06
edmonton-C4,2012-03-22,gr,-06
edmonton-C4,2012-03-29,gr,-06
edmonton-C4,2012-04-05,gr,-06
edmonton-C4,2012-04-16,gr,-06
edmonton-C4,2012-04-23,gr,-06
edmonton-C4,2012-04-30,gr,-06
edmonton-C4,2012-05-07,gr,-06
edmonton-C4,2012-05-14,gr,-06
edmonton-C4,2012-05-22,gr,-06
edmonton-C4,2012-05-29,gr,-06
edmonton-C5,2011-06-03,gr,-06
edmonton-C5,2011-06-10,gr,-06
edmonton-C5,2011-06-17,gr,-06
edmonton-C5,2011-06-24,gr,-06
edmonton-C5,2011-07-04,gr,-06
edmonton-C5,2011-07-11,gr,-06
edmonton-C5,2011-07-18,gr,-06
edmonton-C5,2011-07-25,gr,-06
edmonton-C5,2011-08-02,gr,-06
edmonton-C5,2011-08-09,gr,-06
edmonton-C5,2011-08-16,gr,-06
edmonton-C5,2011-08-23,gr,-06
edmonton-C5,2011-08-30,gr,-06
edmonton-C5,2011-09-07,gr,-06
edmonton-C5,2011-09-14,gr,-06
edmonton-C5,2011-09-21,gr,-06
edmonton-C5,2011-09-28,gr,-06
edmonton-C5,2011-10-05,gr,-06
edmonton-C5,2011-10-13,gr,-06
edmonton-C5,2011-10-20,gr,-06
edmonton-C5,2011-10-31,gr,-06
edmonton-C5,2011-11-10,gr,-07
edmonton-C5,2011-11-23,gr,-07
edmonton-C5,2011-12-05,gr,-07
edmonton-C5,2011-12-13,gr,-07
edmonton-C5,2011-12-20,gr,-07
edmonton-C5,2011-12-29,gr,-07
edmonton-C5,2012-01-10,gr,-07
edmonton-C5,2012-01-20,gr,-07
edmonton-C5,2012-02-01,gr,-07
edmonton-C5,2012-02-13,gr,-07
edmonton-C5,2012-02-24,gr,-07
edmonton-C5,2012-03-07,gr,-07
edmonton-C5,2012-03-15,gr,-06
edmonton-C5,2012-03-22,gr,-06
edmonton-C5,2012-03-29,gr,-06
edmonton-C5,2012-04-05,gr,-06
edmonton-C5,2012-04-16,gr,-06
edmonton-C5,2012-04-23,gr,-06
edmonton-C5,2012-04-30,gr,-06
edmonton-C5,2012-05-07,gr,-06
edmonton-C5,2012-05-14,gr,-06
edmonton-C5,2012-05-22,gr,-06
edmonton-C5,2012-05-29,gr,-06
edmonton-D5,2011-06-06,gr,-06
edmonton-D5,2011-06-13,gr,-06
edmonton-D5,2011-06-20,gr,-06
edmonton-D5,2011-06-27,gr,-06
edmonton-D5,2011-07-05,gr,-06
edmonton-D5,2011-07-12,gr,-06
edmonton-D5,2011-07-19,gr,-06
edmonton-D5,2011-07-26,gr,-06
edmonton-D5,2011-08-03,gr,-06
edmonton-D5,2011-08-10,gr,-06
edmonton-D5,2011-08-17,gr,-06
edmonton-D5,2011-08-24,gr,-06
edmonton-D5,2011-08-31,gr,-06
edmonton-D5,2011-09-08,gr,-06
edmonton-D5,2011-09-15,gr,-06
edmonton-D5,2011-09-22,gr,-06
edmonton-D5,2011-09-29,gr,-06
edmonton-D5,2011-10-06,gr,-06
edmonton-D5,2011-10-14,gr,-06
edmonton-D5,2011-10-21,gr,-06
edmonton-D5,2011-10-31,gr,-06
edmonton-D5,2011-11-10,gr,-07
edmonton-D5,2011-11-23,gr,-07
edmonton-D5,2011-12-05,gr,-07
edmonton-D5,2011-12-14,gr,-07
edmonton-D5,2011-12-21,gr,-07
edmonton-D5,2011-12-30,gr,-07
edmonton-D5,2012-01-10,gr,-07
edmonton-D5,2012-01-20,gr,-07
edmonton-D5,2012-02-01,gr,-07
edmonton-D5,2012-02-13,gr,-07
edmonton-D5,2012-02-24,gr,-07
edmonton-D5,2012-03-07,gr,-07
edmonton-D5,2012-03-16,gr,-06
edmonton-D5,2012-03-23,gr,-06
edmonton-D5,2012-03-30,gr,-06
edmonton-D5,2012-04-10,gr,-06
edmonton-D5,2012-04-17,gr,-06
edmonton-D5,2012-04-24,gr,-06
edmonton-D5,2012-05-01,gr,-06
edmonton-D5,2012-05-08,gr,-06
edmonton-D5,2012-05-15,gr,-06
edmonton-D5,2012-05-23,gr,-06
edmonton-D5,2012-05-30,gr,-06
edmonton-D6,2011-06-06,gr,-06
edmonton-D6,2011-06-13,gr,-06
edmonton-D6,2011-06-20,gr,-06
edmonton-D6,2011-06-27,gr,-06
edmonton-D6,2011-07-05,gr,-06
edmonton-D6,2011-07-12,gr,-06
edmonton-D6,2011-07-19,gr,-06
edmonton-D6,2011-07-26,gr,-06
edmonton-D6,2011-08-03,gr,-06
edmonton-D6,2011-08-10,gr,-06
edmonton-D6,2011-08-17,gr,-06
edmonton-D6,2011-08-24,gr,-06
edmonton-D6,2011-08-31,gr,-06
edmonton-D6,2011-09-08,gr,-06
edmonton-D6,2011-09-15,gr,-06
edmonton-D6,2011-09-22,gr,-06
edmonton-D6,2011-09-29,gr,-06
edmonton-D6,2011-10-06,gr,-06
edmonton-D6,2011-10-14,gr,-06
edmonton-D6,2011-10-21,gr,-06
edmonton-D6,2011-11-01,gr,-06
edmonton-D6,2011-11-14,gr,-07
edmonton-D6,2011-11-24,gr,-07
edmonton-D6,2011-12-06,gr,-07
edmonton-D6,2011-12-14,gr,-07
edmonton-D6,2011-12-21,gr,-07
edmonton-D6,2011-12-30,gr,-07
edmonton-D6,2012-01-11,gr,-07
edmonton-D6,2012-01-23,gr,-07
edmonton-D6,2012-02-02,gr,-07
edmonton-D6,2012-02-14,gr,-07
edmonton-D6,2012-02-27,gr,-07
